date,reservoir,full_depth_ft,full_capacity_mcft,level_ft,storage_mcft,inflow_cusecs,outflow_cusecs,last_year_level_ft,last_year_storage_mcft,source_url
10/30/2020,Kabini,65,19516,53.52,12952,9106,7923,64.69,19315,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Harangi,129,8500,128.45,8314,3638,4975,127.8,8094,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Hemavathy,117,37103,109.84,30551,3588,5500,116.85,36958,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,BHAVANISAGAR,105,32800,51.9,4904,1933,2400,101.99,30309,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,AMARAVATHI*,90,4047,59.22,1678,506,,88.19,3883,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Periyar**,152,10570,122.1,3044,1148,800,135.05,5879,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Vaigai,71,6091,36.78,715,372,86,68.98,5567,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Papanasam (TN EB Dam),143,5500,73.3,1766,1180,1255,115,3852,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Manimuthar,118,5511,62.59,1138,90,188,94.2,3273,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Pechiparai,48,4350,28.3,1884,465,561,41.3,3379,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Perunchani,77,2890,58.25,1324,107,350,63.77,1722,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Krishnagiri,52,1666,46.1,1060,369,162,50,1442,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Sathanur,119,7321,86.45,2086,,,111.95,5814,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Sholayar,160,5046,100.68,2305,2107,1578,158.41,4957,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Parambikulam,72,13454,43.28,7330,1597,40,71.71,13341,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Aliyar,120,3864,63.4,696,466,152,118.85,3784,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
10/30/2020,Thirumurthy,60,1744,33.51,750,,21,51.97,1404,https://tnagriculture.in/ARS/home/reservoir/2020-10-30
11/1/2020,METTUR,120,93470,88.84,51336,10405,2003,120,93470,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Krishna Raja Sagar,124.8,49452,108.2,29950,4004,4543,123.8,48062,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Kabini,65,19516,53.52,12952,9106,7923,64.69,19315,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Harangi,129,8500,128.45,8314,3638,4975,127.8,8094,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Hemavathy,117,37103,109.84,30551,3588,5500,116.85,36958,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,BHAVANISAGAR,105,32800,51.9,4904,1933,2400,101.99,30309,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,AMARAVATHI*,90,4047,59.22,1678,506,,88.19,3883,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Periyar**,152,10570,122.1,3044,1148,800,135.05,5879,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Vaigai,71,6091,36.78,715,372,86,68.98,5567,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Papanasam (TN EB Dam),143,5500,73.3,1766,1180,1255,115,3852,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Manimuthar,118,5511,62.59,1138,90,188,94.2,3273,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Pechiparai,48,4350,28.3,1884,465,561,41.3,3379,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Perunchani,77,2890,58.25,1324,107,350,63.77,1722,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Krishnagiri,52,1666,46.1,1060,369,162,50,1442,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Sathanur,119,7321,86.45,2086,,,111.95,5814,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Sholayar,160,5046,100.68,2305,2107,1578,158.41,4957,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Parambikulam,72,13454,43.28,7330,1597,40,71.71,13341,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Aliyar,120,3864,63.4,696,466,152,118.85,3784,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/1/2020,Thirumurthy,60,1744,33.51,750,,21,51.97,1404,https://tnagriculture.in/ARS/home/reservoir/2020-11-01
11/2/2020,METTUR,120,93470,99.07,63641,6324,15525,120,93470,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Krishna Raja Sagar - karnataka,124.8,49452,124.41,48907,3857,5863,124.8,49452,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Kabini -karnataka,65,19516,61.89,17572,442,2290,64.86,19425,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Harangi - karnataka,129,8500,126.68,7715,300,1950,126.87,7779,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Hemavathy - karnataka,117,37103,113.83,34085,1086,4350,116.51,36629,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,BHAVANISAGAR,105,32800,96.25,25894,720,3100,103.69,31702,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,AMARAVATHI*,90,4047,65.19,2059,269,1690,74.35,2724,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Periyar**,152,10570,125.1,3640,499,1374,128.15,4298,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Vaigai,71,6091,50.49,2058,1021,2022,65.03,4637,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Papanasam,143,5500,107.65,3451,163,1255,131.3,4788,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Manimuthar,118,5511,75.7,1901,46,35,60.8,1048,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Pechiparai,48,4450,43.95,3773,667,730,39.15,3093,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Perunchani,77,2890,70.05,2224,230,450,72.1,2399,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Krishnagiri,52,1666,49.5,1389,501,383,42.3,750,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Sathanur,119,7321,85.65,2009,115,,90.05,2457,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Sholayar,160,5052,158.29,4950,422,397,160.33,5064,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Parambikulam,72,13408,70.8,13132,809,750,71.12,13206,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Aliyar,120,3864,118.8,3780,355,755,118.3,3745,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/2/2020,Thirumurthy,60,1744,43.4,1078,822,1166,50.26,1339,https://tnagriculture.in/ARS/home/reservoir/2020-11-02
11/3/2020,METTUR,120,93470,88.84,51336,10405,2003,120,93470,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Krishna Raja Sagar,124.8,49452,108.2,29950,4004,4543,123.8,48062,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Kabini,65,19516,53.52,12952,9106,7923,64.69,19315,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Harangi,129,8500,128.45,8314,3638,4975,127.8,8094,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Hemavathy,117,37103,109.84,30551,3588,5500,116.85,36958,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,BHAVANISAGAR,105,32800,51.9,4904,1933,2400,101.99,30309,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,AMARAVATHI*,90,4047,59.22,1678,506,,88.19,3883,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Periyar**,152,10570,122.1,3044,1148,800,135.05,5879,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Vaigai,71,6091,36.78,715,372,86,68.98,5567,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Papanasam (TN EB Dam),143,5500,73.3,1766,1180,1255,115,3852,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Manimuthar,118,5511,62.59,1138,90,188,94.2,3273,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Pechiparai,48,4350,28.3,1884,465,561,41.3,3379,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Perunchani,77,2890,58.25,1324,107,350,63.77,1722,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Krishnagiri,52,1666,46.1,1060,369,162,50,1442,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Sathanur,119,7321,86.45,2086,,,111.95,5814,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Sholayar,160,5046,100.68,2305,2107,1578,158.41,4957,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Parambikulam,72,13454,43.28,7330,1597,40,71.71,13341,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Aliyar,120,3864,63.4,696,466,152,118.85,3784,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/3/2020,Thirumurthy,60,1744,33.51,750,,21,51.97,1404,https://tnagriculture.in/ARS/home/reservoir/2020-11-03
11/4/2020,METTUR,120,93470,88.84,51336,10405,2003,120,93470,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Krishna Raja Sagar,124.8,49452,108.2,29950,4004,4543,123.8,48062,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Kabini,65,19516,53.52,12952,9106,7923,64.69,19315,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Harangi,129,8500,128.45,8314,3638,4975,127.8,8094,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Hemavathy,117,37103,109.84,30551,3588,5500,116.85,36958,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,BHAVANISAGAR,105,32800,51.9,4904,1933,2400,101.99,30309,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,AMARAVATHI*,90,4047,59.22,1678,506,,88.19,3883,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Periyar**,152,10570,122.1,3044,1148,800,135.05,5879,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Vaigai,71,6091,36.78,715,372,86,68.98,5567,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Papanasam (TN EB Dam),143,5500,73.3,1766,1180,1255,115,3852,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Manimuthar,118,5511,62.59,1138,90,188,94.2,3273,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Pechiparai,48,4350,28.3,1884,465,561,41.3,3379,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Perunchani,77,2890,58.25,1324,107,350,63.77,1722,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Krishnagiri,52,1666,46.1,1060,369,162,50,1442,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Sathanur,119,7321,86.45,2086,,,111.95,5814,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Sholayar,160,5046,100.68,2305,2107,1578,158.41,4957,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Parambikulam,72,13454,43.28,7330,1597,40,71.71,13341,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Aliyar,120,3864,63.4,696,466,152,118.85,3784,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/4/2020,Thirumurthy,60,1744,33.51,750,,21,51.97,1404,https://tnagriculture.in/ARS/home/reservoir/2020-11-04
11/5/2020,METTUR,120,93470,96.37,60238,5972,18900,120,93470,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Krishna Raja Sagar - karnataka,124.8,49452,124.18,48586,5908,5862,124.8,49452,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Kabini -karnataka,65,19516,61.28,17211,782,1940,64.94,19477,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Harangi - karnataka,129,8500,125.41,7285,172,1900,126.86,7776,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Hemavathy - karnataka,117,37103,113,33315,1341,4500,116.04,36175,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,BHAVANISAGAR,105,32800,96.22,25872,3271,2950,104.54,32413,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,AMARAVATHI*,90,4047,61.91,1845,319,875,73.17,2633,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Periyar**,152,10570,124.25,3470,860,1300,128,4266,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Vaigai,71,6091,49.54,1933,1216,1199,65.14,4662,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Papanasam,143,5500,104.5,3283,384,1404,133.2,4902,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Manimuthar,118,5511,75.67,1899,25,35,62.25,1121,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Pechiparai,48,4450,43.62,3727,619,730,40.1,3231,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Perunchani,77,2890,69.4,2172,323,450,71.95,2386,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Krishnagiri,52,1666,49.6,1399,215,215,42,728,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Sathanur,119,7321,85.9,2033,57,,91.6,2636,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Sholayar,160,5052,158.3,4950,377,396,160.26,5060,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Parambikulam,72,13408,70.7,13110,546,750,71.05,13189,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Aliyar,120,3864,118.1,3731,403,560,118.6,3766,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/5/2020,Thirumurthy,60,1744,40.8,990,827,1160,48.78,1282,https://tnagriculture.in/ARS/home/reservoir/2020-11-05
11/6/2020,METTUR,120,93470,88.84,51336,10405,2003,120,93470,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Krishna Raja Sagar,124.8,49452,108.2,29950,4004,4543,123.8,48062,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Kabini,65,19516,53.52,12952,9106,7923,64.69,19315,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Harangi,129,8500,128.45,8314,3638,4975,127.8,8094,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Hemavathy,117,37103,109.84,30551,3588,5500,116.85,36958,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,BHAVANISAGAR,105,32800,51.9,4904,1933,2400,101.99,30309,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,AMARAVATHI*,90,4047,59.22,1678,506,,88.19,3883,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Periyar**,152,10570,122.1,3044,1148,800,135.05,5879,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Vaigai,71,6091,36.78,715,372,86,68.98,5567,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Papanasam (TN EB Dam),143,5500,73.3,1766,1180,1255,115,3852,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Manimuthar,118,5511,62.59,1138,90,188,94.2,3273,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Pechiparai,48,4350,28.3,1884,465,561,41.3,3379,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Perunchani,77,2890,58.25,1324,107,350,63.77,1722,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Krishnagiri,52,1666,46.1,1060,369,162,50,1442,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Sathanur,119,7321,86.45,2086,,,111.95,5814,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Sholayar,160,5046,100.68,2305,2107,1578,158.41,4957,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Parambikulam,72,13454,43.28,7330,1597,40,71.71,13341,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Aliyar,120,3864,63.4,696,466,152,118.85,3784,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/6/2020,Thirumurthy,60,1744,33.51,750,,21,51.97,1404,https://tnagriculture.in/ARS/home/reservoir/2020-11-06
11/7/2020,METTUR,120,93470,95.25,58859,7924,13121,120,93470,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Krishna Raja Sagar - karnataka,124.8,49452,124.19,48600,7038,5862,124.8,49452,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Kabini -karnataka,65,19516,60.87,16971,627,1890,64.79,19380,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Harangi - karnataka,129,8500,124.4,6943,113,1850,126.24,7566,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Hemavathy - karnataka,117,37103,112.4,32782,1320,4550,115.62,35769,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,BHAVANISAGAR,105,32800,96.74,26253,4839,2400,104.58,32447,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,AMARAVATHI*,90,4047,62.8,1902,324,,72.84,2608,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Periyar**,152,10570,124.05,3430,962,1300,127.45,4147,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Vaigai,71,6091,49.67,1950,1320,1199,64.85,4597,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Papanasam,143,5500,102.65,3184,804,1405,132.65,4869,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Manimuthar,118,5511,75.7,1901,66,35,62.45,1131,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Pechiparai,48,4450,43.52,3713,578,625,40.5,3276,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Perunchani,77,2890,69.5,2180,308,250,71.8,2372,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Krishnagiri,52,1666,49.6,1399,215,215,41.5,694,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Sathanur,119,7321,85.9,2033,,,92.05,2690,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Sholayar,160,5052,158.24,4947,352,397,160.03,5047,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Parambikulam,72,13408,70.58,13082,493,750,71.2,13224,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Aliyar,120,3864,117.55,3693,246,443,118.8,3780,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/7/2020,Thirumurthy,60,1744,39.17,936,837,1138,47.45,1232,https://tnagriculture.in/ARS/home/reservoir/2020-11-07
11/8/2020,METTUR,120,93470,88.84,51336,10405,2003,120,93470,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Krishna Raja Sagar,124.8,49452,108.2,29950,4004,4543,123.8,48062,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Kabini,65,19516,53.52,12952,9106,7923,64.69,19315,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Harangi,129,8500,128.45,8314,3638,4975,127.8,8094,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Hemavathy,117,37103,109.84,30551,3588,5500,116.85,36958,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,BHAVANISAGAR,105,32800,51.9,4904,1933,2400,101.99,30309,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,AMARAVATHI*,90,4047,59.22,1678,506,,88.19,3883,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Periyar**,152,10570,122.1,3044,1148,800,135.05,5879,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Vaigai,71,6091,36.78,715,372,86,68.98,5567,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Papanasam (TN EB Dam),143,5500,73.3,1766,1180,1255,115,3852,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Manimuthar,118,5511,62.59,1138,90,188,94.2,3273,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Pechiparai,48,4350,28.3,1884,465,561,41.3,3379,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Perunchani,77,2890,58.25,1324,107,350,63.77,1722,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Krishnagiri,52,1666,46.1,1060,369,162,50,1442,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Sathanur,119,7321,86.45,2086,,,111.95,5814,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Sholayar,160,5046,100.68,2305,2107,1578,158.41,4957,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Parambikulam,72,13454,43.28,7330,1597,40,71.71,13341,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Aliyar,120,3864,63.4,696,466,152,118.85,3784,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/8/2020,Thirumurthy,60,1744,33.51,750,,21,51.97,1404,https://tnagriculture.in/ARS/home/reservoir/2020-11-08
11/9/2020,METTUR,120,93470,95.46,59116,13274,12800,119.13,92089,https://tnagriculture.in/ARS/home/reservoir/2020-11-09
11/9/2020,Krishna Raja Sagar - karnataka,124.8,49452,124.3,48754,7846,5862,124.8,49452,https://tnagriculture.in/ARS/home/reservoir/2020-11-09
11/9/2020,Kabini -karnataka,65,19516,60.87,16971,1964,1890,64.71,19328,https://tnagriculture.in/ARS/home/reservoir/2020-11-09
11/9/2020,Harangi - karnataka,129,8500,123.87,6779,105,1850,126.05,7502,https://tnagriculture.in/ARS/home/reservoir/2020-11-09
11/9/2020,Hemavathy - karnataka,117,37103,112.07,32488,1242,4575,115.37,35528,https://tnagriculture.in/ARS/home/reservoir/2020-11-09
11/9/2020,BHAVANISAGAR,105,32800,96.63,26172,2038,2400,105,32800,https://tnagriculture.in/ARS/home/reservoir/2020-11-09
11/9/2020,AMARAVATHI*,90,4047,63.72,1962,405,,72.97,2618,https://tnagriculture.in/ARS/home/reservoir/2020-11-09
11/9/2020,Periyar**,152,10570,123.8,3380,1294,1300,127.05,4061,https://tnagriculture.in/ARS/home/reservoir/2020-11-09
11/9/2020,Vaigai,71,6091,49.02,1865,1098,2019,65.32,4702,https://tnagriculture.in/ARS/home/reservoir/2020-11-09
