date,reservoir,full_depth_ft,full_capacity_mcft,level_ft,storage_mcft,inflow_cusecs,outflow_cusecs,last_year_level_ft,last_year_storage_mcft,storage_percentage
21-12-2024,Bhavanisagar,105,32800,72.84,13145,635,482,73.9,13631,40.08
21-12-2024,Manimuthar,118,5511,94.4,3155,573,380,98.27,3488,57.25
21-12-2024,Mettur,120,93470,117.45,88585,3091,2186,112.42,79402,94.77
21-12-2024,Papanasam,143,5500,105.9,2596,1295,1181,104.53,2513,47.2
21-12-2024,Vaigai,71,6091,21.42,305,1830,1175,21.42,305,5.01
22-12-2024,Amaravathi,90,4047,54.22,1140,2865,2928,54.73,1167,28.17
22-12-2024,Bhavanisagar,105,32800,72.81,13134,108,86,69.95,11883,40.04
22-12-2024,Manimuthar,118,5511,94.01,3122,701,648,89.91,2793,56.65
22-12-2024,Mettur,120,93470,118.68,90913,36,31,119.52,92535,97.26
22-12-2024,Papanasam,143,5500,104.3,2499,2081,2257,101.37,2327,45.44
22-12-2024,Vaigai,71,6091,21.42,305,1173,787,21.42,305,5.01
23-12-2024,Amaravathi,90,4047,56.56,1267,2386,1201,59.76,1454,31.31
23-12-2024,Bhavanisagar,105,32800,74.69,13997,1138,1073,73.19,13306,42.67
23-12-2024,Manimuthar,118,5511,93.96,3118,437,348,96.14,3302,56.58
23-12-2024,Mettur,120,93470,118.2,90005,737,506,119.52,92535,96.29
23-12-2024,Papanasam,143,5500,106.13,2610,1622,1473,102.52,2393,47.45
23-12-2024,Vaigai,71,6091,21.42,305,120,83,21.42,305,5.01
24-12-2024,Amaravathi,90,4047,54.75,1168,282,220,57.12,1299,28.86
24-12-2024,Bhavanisagar,105,32800,73.97,13664,2028,1540,73.83,13599,41.66
24-12-2024,Manimuthar,118,5511,95.31,3231,16,14,95.78,3271,58.63
24-12-2024,Mettur,120,93470,118.68,90928,1303,936,114.56,83232,97.28
24-12-2024,Papanasam,143,5500,105.87,2594,1072,897,108.36,2749,47.16
24-12-2024,Vaigai,71,6091,21.42,305,1095,792,22.15,331,5.01
25-12-2024,Amaravathi,90,4047,55.28,1196,199,146,53.07,1081,29.55
25-12-2024,Bhavanisagar,105,32800,74.11,13726,519,286,70.33,12041,41.85
25-12-2024,Manimuthar,118,5511,94.39,3154,506,337,94.06,3127,57.23
25-12-2024,Mettur,120,93470,118.93,91406,1631,953,118.73,91011,97.79
25-12-2024,Papanasam,143,5500,104.89,2534,1363,947,104.35,2502,46.07
25-12-2024,Vaigai,71,6091,21.42,305,674,598,22.57,347,5.01
26-12-2024,Amaravathi,90,4047,54.37,1148,632,457,57.46,1318,28.37
26-12-2024,Bhavanisagar,105,32800,74.4,13860,3593,3282,70.95,12310,42.26
26-12-2024,Manimuthar,118,5511,92.78,3021,1578,1668,88.65,2696,54.82
26-12-2024,Mettur,120,93470,119.35,92207,39,31,119.52,92535,98.65
26-12-2024,Papanasam,143,5500,106.12,2609,340,346,107.2,2676,47.44
26-12-2024,Vaigai,71,6091,21.42,305,999,1091,21.42,305,5.01
27-12-2024,Amaravathi,90,4047,55.08,1186,385,311,55.53,1210,29.31
27-12-2024,Bhavanisagar,105,32800,74.06,13703,2527,1329,71.66,12620,41.78
27-12-2024,Manimuthar,118,5511,92.92,3032,1989,1528,95.18,3221,55.02
27-12-2024,Mettur,120,93470,118.37,90334,44,32,113.39,81121,96.64
27-12-2024,Papanasam,143,5500,105.76,2587,185,111,111.71,2966,47.04
27-12-2024,Vaigai,71,6091,21.42,305,142,107,21.42,305,5.01
28-12-2024,Amaravathi,90,4047,55.1,1187,350,333,53.82,1119,29.33
28-12-2024,Bhavanisagar,105,32800,71.65,12615,3086,1559,69.01,11485,38.46
28-12-2024,Manimuthar,118,5511,93.46,3077,544,547,93.85,3109,55.83
28-12-2024,Mettur,120,93470,118.82,91188,33,31,118.23,90054,97.56
28-12-2024,Papanasam,143,5500,106.39,2626,1810,958,108.94,2786,47.75
28-12-2024,Vaigai,71,6091,21.42,305,183,124,22.38,340,5.01
29-12-2024,Amaravathi,90,4047,55.5,1209,802,781,57.56,1324,29.87
29-12-2024,Bhavanisagar,105,32800,73.22,13319,424,229,68.88,11434,40.61
29-12-2024,Manimuthar,118,5511,95.3,3231,1283,659,100.49,3688,58.63
29-12-2024,Mettur,120,93470,119.52,92535,172,184,116.8,87371,99
29-12-2024,Papanasam,143,5500,103.56,2455,234,234,97.91,2134,44.64
29-12-2024,Vaigai,71,6091,21.42,305,1325,1002,21.42,305,5.01
30-12-2024,Amaravathi,90,4047,55.74,1222,480,337,58.55,1382,30.2
30-12-2024,Bhavanisagar,105,32800,73.51,13450,392,403,72.76,13111,41.01
30-12-2024,Manimuthar,118,5511,93.72,3098,495,321,93.56,3085,56.21
30-12-2024,Mettur,120,93470,118.57,90702,3070,2645,119.52,92535,97.04
30-12-2024,Papanasam,143,5500,104.69,2522,479,327,100.3,2266,45.85
30-12-2024,Vaigai,71,6091,21.42,305,644,550,21.42,305,5.01
31-12-2024,Amaravathi,90,4047,56.23,1249,2067,2173,56.45,1261,30.86
31-12-2024,Bhavanisagar,105,32800,73.47,13435,734,451,73.62,13504,40.96
31-12-2024,Manimuthar,118,5511,95.27,3228,699,534,95.67,3262,58.57
31-12-2024,Mettur,120,93470,118.82,91194,681,479,119.41,92327,97.56
31-12-2024,Papanasam,143,5500,105.26,2556,501,531,102.82,2411,46.47
31-12-2024,Vaigai,71,6091,21.42,305,2965,2265,21.74,316,5.01
01-01-2025,Amaravathi,90,4047,51.9,1022,115,98,53.59,1107,25.25
01-01-2025,Bhavanisagar,105,32800,68.95,11463,2625,2579,65.21,9970,34.95
01-01-2025,Manimuthar,118,5511,88.32,2671,551,577,91.93,2953,48.47
01-01-2025,Mettur,120,93470,112.52,79577,184,153,113.08,80573,85.14
01-01-2025,Papanasam,143,5500,99.32,2211,491,384,100.05,2252,40.2
01-01-2025,Vaigai,71,6091,21.42,305,741,758,21.54,309,5.01
02-01-2025,Amaravathi,90,4047,52.07,1030,2395,2161,54.96,1179,25.45
02-01-2025,Bhavanisagar,105,32800,69.35,11630,2618,1501,69.64,11748,35.46
02-01-2025,Manimuthar,118,5511,87.3,2595,218,214,88.13,2657,47.09
02-01-2025,Mettur,120,93470,112.8,80074,638,434,109.47,74293,85.67
02-01-2025,Papanasam,143,5500,98.62,2172,2259,2156,101.2,2318,39.49
02-01-2025,Vaigai,71,6091,21.42,305,1399,793,21.42,305,5.01
03-01-2025,Amaravathi,90,4047,51.94,1024,71,73,53.84,1120,25.3
03-01-2025,Bhavanisagar,105,32800,70.34,12049,2327,1735,70.19,11984,36.73
03-01-2025,Manimuthar,118,5511,87.5,2609,3438,2196,87.35,2598,47.34
03-01-2025,Mettur,120,93470,112.6,79716,238,127,110.44,75948,85.29
03-01-2025,Papanasam,143,5500,99.99,2249,99,50,101.11,2312,40.89
03-01-2025,Vaigai,71,6091,21.42,305,1701,1703,21.54,309,5.01
04-01-2025,Amaravathi,90,4047,52.47,1050,2339,2232,52.87,1070,25.95
04-01-2025,Bhavanisagar,105,32800,68.6,11316,431,459,66.77,10578,34.5
04-01-2025,Manimuthar,118,5511,87.06,2577,1613,1142,87.38,2601,46.76
04-01-2025,Mettur,120,93470,108.84,73234,955,557,108.11,72004,78.35
04-01-2025,Papanasam,143,5500,99.64,2229,263,145,101.98,2362,40.53
04-01-2025,Vaigai,71,6091,21.42,305,636,577,21.42,305,5.01
05-01-2025,Amaravathi,90,4047,51.82,1018,140,114,50.92,974,25.15
05-01-2025,Bhavanisagar,105,32800,68.45,11256,679,612,65.59,10115,34.32
05-01-2025,Manimuthar,118,5511,88.74,2703,1033,894,91.1,2886,49.05
05-01-2025,Mettur,120,93470,112.96,80362,1082,858,111.62,77994,85.98
05-01-2025,Papanasam,143,5500,100.69,2288,1407,849,94.73,1964,41.6
05-01-2025,Vaigai,71,6091,21.42,305,3576,3397,21.75,317,5.01
06-01-2025,Amaravathi,90,4047,52.51,1052,2656,1351,54.4,1150,25.99
06-01-2025,Bhavanisagar,105,32800,70.3,12030,2217,1941,71.7,12640,36.68
06-01-2025,Manimuthar,118,5511,87.4,2602,672,603,85.22,2443,47.21
06-01-2025,Mettur,120,93470,113.48,81284,1066,661,112.04,78727,86.96
06-01-2025,Papanasam,143,5500,101.38,2327,1346,1327,102.71,2405,42.31
06-01-2025,Vaigai,71,6091,21.42,305,579,519,21.76,317,5.01
07-01-2025,Amaravathi,90,4047,52.56,1055,3066,2984,50.15,938,26.07
07-01-2025,Bhavanisagar,105,32800,68.66,11342,148,157,65.53,10092,34.58
07-01-2025,Manimuthar,118,5511,88.27,2667,413,237,87.4,2602,48.39
07-01-2025,Mettur,120,93470,114.72,83525,44,34,115.31,84603,89.36
07-01-2025,Papanasam,143,5500,96.94,2081,129,117,102.35,2384,37.84
07-01-2025,Vaigai,71,6091,21.42,305,530,460,22.21,333,5.01
08-01-2025,Amaravathi,90,4047,53.02,1078,4769,3523,51.94,1024,26.64
08-01-2025,Bhavanisagar,105,32800,68.07,11098,2983,2780,70.1,11944,33.84
08-01-2025,Manimuthar,118,5511,89.97,2797,14,14,88.73,2702,50.75
08-01-2025,Mettur,120,93470,112.23,79070,838,856,107.08,70309,84.59
08-01-2025,Papanasam,143,5500,100.69,2288,2094,1899,97.6,2117,41.6
08-01-2025,Vaigai,71,6091,21.42,305,1563,1293,21.81,318,5.01
09-01-2025,Amaravathi,90,4047,53.02,1078,1077,1072,55.69,1219,26.64
09-01-2025,Bhavanisagar,105,32800,69.54,11707,271,207,70.51,12121,35.69
09-01-2025,Manimuthar,118,5511,88.29,2668,2236,1170,84.41,2385,48.41
09-01-2025,Mettur,120,93470,112.55,79629,1719,988,116.42,86658,85.19
09-01-2025,Papanasam,143,5500,98.2,2150,3383,2606,93.69,1911,39.09
09-01-2025,Vaigai,71,6091,21.42,305,799,875,21.42,305,5.01
10-01-2025,Amaravathi,90,4047,51.82,1018,1108,1123,51.77,1015,25.15
10-01-2025,Bhavanisagar,105,32800,68.44,11251,3607,3730,66.51,10475,34.3
10-01-2025,Manimuthar,118,5511,86.68,2549,2070,1048,88.13,2657,46.25
10-01-2025,Mettur,120,93470,112.78,80031,3171,1868,112.27,79135,85.62
10-01-2025,Papanasam,143,5500,99.71,2233,633,352,102.52,2394,40.6
10-01-2025,Vaigai,71,6091,21.42,305,191,139,21.42,305,5.01
11-01-2025,Amaravathi,90,4047,52.96,1075,268,161,49.63,914,26.56
11-01-2025,Bhavanisagar,105,32800,68.96,11467,1903,1543,68.65,11336,34.96
11-01-2025,Manimuthar,118,5511,86.48,2534,154,153,89.3,2745,45.98
11-01-2025,Mettur,120,93470,111.3,77441,4358,3443,116.01,85887,82.85
11-01-2025,Papanasam,143,5500,98.25,2152,1766,1651,94.64,1960,39.13
11-01-2025,Vaigai,71,6091,21.42,305,3647,3895,21.42,305,5.01
12-01-2025,Amaravathi,90,4047,51.64,1009,307,208,52.01,1027,24.93
12-01-2025,Bhavanisagar,105,32800,69.44,11668,1439,1074,70.51,12120,35.57
12-01-2025,Manimuthar,118,5511,86.26,2518,1107,657,82.96,2284,45.69
12-01-2025,Mettur,120,93470,109.16,73773,370,230,112.51,79567,78.93
12-01-2025,Papanasam,143,5500,98.19,2149,1983,1455,92.16,1834,39.07
12-01-2025,Vaigai,71,6091,21.42,305,1859,1629,21.42,305,5.01
13-01-2025,Amaravathi,90,4047,52.28,1041,558,504,49.37,902,25.72
13-01-2025,Bhavanisagar,105,32800,67.13,10718,1321,1224,63.36,9278,32.68
13-01-2025,Manimuthar,118,5511,88.03,2649,1083,1185,92.03,2960,48.07
13-01-2025,Mettur,120,93470,113.71,81705,537,433,113.61,81517,87.41
13-01-2025,Papanasam,143,5500,97.14,2092,477,381,102.18,2374,38.04
13-01-2025,Vaigai,71,6091,21.42,305,1584,1501,21.45,305,5.01
14-01-2025,Amaravathi,90,4047,52.05,1029,452,306,49.23,896,25.43
14-01-2025,Bhavanisagar,105,32800,68.63,11330,334,215,68.49,11272,34.54
14-01-2025,Manimuthar,118,5511,89.16,2735,7071,5857,88.3,2669,49.63
14-01-2025,Mettur,120,93470,113.41,81167,4344,3234,117.75,89142,86.84
14-01-2025,Papanasam,143,5500,98.76,2180,1711,861,94.18,1936,39.64
14-01-2025,Vaigai,71,6091,21.42,305,6227,4229,21.42,305,5.01
15-01-2025,Amaravathi,90,4047,51.3,993,2486,2274,48.89,880,24.54
15-01-2025,Bhavanisagar,105,32800,69.78,11807,2396,1741,71.82,12692,36
15-01-2025,Manimuthar,118,5511,90.72,2856,2643,1692,86.17,2511,51.82
15-01-2025,Mettur,120,93470,112.19,78990,1590,1342,118.09,89797,84.51
15-01-2025,Papanasam,143,5500,98.79,2182,849,550,93.77,1915,39.67
15-01-2025,Vaigai,71,6091,21.42,305,222,230,22.04,327,5.01
16-01-2025,Amaravathi,90,4047,51.49,1002,1330,1268,53.18,1086,24.76
16-01-2025,Bhavanisagar,105,32800,68.7,11359,5268,5069,66.25,10372,34.63
16-01-2025,Manimuthar,118,5511,87.13,2582,513,386,87.63,2619,46.85
16-01-2025,Mettur,120,93470,111.56,77891,2116,1615,116.07,85999,83.33
16-01-2025,Papanasam,143,5500,97.5,2111,787,855,92.94,1873,38.38
16-01-2025,Vaigai,71,6091,21.42,305,54,43,21.92,323,5.01
17-01-2025,Amaravathi,90,4047,53.24,1089,714,541,49.97,930,26.91
17-01-2025,Bhavanisagar,105,32800,67.9,11029,765,489,67.16,10730,33.62
17-01-2025,Manimuthar,118,5511,88.33,2672,5265,3330,87,2572,48.48
17-01-2025,Mettur,120,93470,111.63,78012,2459,1321,116.6,86986,83.46
17-01-2025,Papanasam,143,5500,98.19,2149,513,543,102.49,2392,39.07
17-01-2025,Vaigai,71,6091,21.42,305,861,774,22.22,334,5.01
18-01-2025,Amaravathi,90,4047,52.17,1035,249,261,54.67,1164,25.57
18-01-2025,Bhavanisagar,105,32800,69.38,11643,284,299,70.15,11966,35.5
18-01-2025,Manimuthar,118,5511,88.37,2675,1430,1128,85.61,2471,48.54
18-01-2025,Mettur,120,93470,112.73,79958,1083,1143,105.92,68423,85.54
18-01-2025,Papanasam,143,5500,101.37,2327,101,93,106.89,2657,42.31
18-01-2025,Vaigai,71,6091,21.42,305,195,129,21.42,305,5.01
19-01-2025,Amaravathi,90,4047,52.53,1053,4979,5100,55.54,1211,26.02
19-01-2025,Bhavanisagar,105,32800,69.4,11651,525,420,70.27,12018,35.52
19-01-2025,Manimuthar,118,5511,86.86,2562,1066,877,83.32,2309,46.49
19-01-2025,Mettur,120,93470,107.33,70722,712,649,110.15,75447,75.66
19-01-2025,Papanasam,143,5500,98.19,2149,848,677,94.4,1947,39.07
19-01-2025,Vaigai,71,6091,21.42,305,498,362,22.19,332,5.01
20-01-2025,Amaravathi,90,4047,52.49,1051,1904,1215,49.86,925,25.97
20-01-2025,Bhavanisagar,105,32800,68.16,11136,773,468,70.65,12181,33.95
20-01-2025,Manimuthar,118,5511,86.4,2528,4457,4499,88.78,2706,45.87
20-01-2025,Mettur,120,93470,110.69,76387,391,279,114.63,83363,81.72
20-01-2025,Papanasam,143,5500,100.87,2298,1160,598,101.46,2332,41.78
20-01-2025,Vaigai,71,6091,21.42,305,1161,617,21.42,305,5.01
21-01-2025,Amaravathi,90,4047,51.72,1013,4271,2894,53.95,1126,25.03
21-01-2025,Bhavanisagar,105,32800,71.27,12451,858,496,73.5,13445,37.96
21-01-2025,Manimuthar,118,5511,85.63,2473,2415,2273,89.64,2772,44.87
21-01-2025,Mettur,120,93470,112.46,79471,359,224,118.4,90377,85.02
21-01-2025,Papanasam,143,5500,101.6,2340,994,620,97.95,2136,42.55
21-01-2025,Vaigai,71,6091,21.42,305,1084,959,22.11,330,5.01
22-01-2025,Amaravathi,90,4047,50.93,975,1287,1080,48.24,851,24.09
22-01-2025,Bhavanisagar,105,32800,67.87,11019,803,455,71.28,12453,33.59
22-01-2025,Manimuthar,118,5511,87.96,2644,1511,1284,84.42,2386,47.98
22-01-2025,Mettur,120,93470,113.26,80898,383,194,116.43,86671,86.55
22-01-2025,Papanasam,143,5500,100.57,2281,1025,1032,98.05,2141,41.47
22-01-2025,Vaigai,71,6091,21.42,305,1267,1365,21.42,305,5.01
23-01-2025,Amaravathi,90,4047,51.91,1022,195,142,49.89,926,25.25
23-01-2025,Bhavanisagar,105,32800,68.44,11250,223,145,67.66,10935,34.3
23-01-2025,Manimuthar,118,5511,87.25,2591,457,315,84.7,2405,47.02
23-01-2025,Mettur,120,93470,112.62,79748,1976,1865,107.62,71203,85.32
23-01-2025,Papanasam,143,5500,97.96,2136,2674,2530,96.71,2069,38.84
23-01-2025,Vaigai,71,6091,21.42,305,882,759,22.65,350,5.01
24-01-2025,Amaravathi,90,4047,51.78,1016,107,84,49.14,891,25.11
24-01-2025,Bhavanisagar,105,32800,69.89,11855,670,403,67.89,11028,36.14
24-01-2025,Manimuthar,118,5511,88.27,2667,2123,2006,91.72,2936,48.39
24-01-2025,Mettur,120,93470,113.04,80499,1181,1133,117.59,88853,86.12
24-01-2025,Papanasam,143,5500,98.98,2192,3455,2370,96.93,2081,39.85
24-01-2025,Vaigai,71,6091,21.42,305,467,380,21.42,305,5.01
25-01-2025,Amaravathi,90,4047,52.98,1076,151,97,55.19,1192,26.59
25-01-2025,Bhavanisagar,105,32800,68.29,11191,782,460,69.2,11565,34.12
25-01-2025,Manimuthar,118,5511,85.47,2460,2365,1773,83.86,2347,44.64
25-01-2025,Mettur,120,93470,112.97,80378,1045,578,112.8,80080,85.99
25-01-2025,Papanasam,143,5500,98.76,2180,231,227,96.05,2034,39.64
25-01-2025,Vaigai,71,6091,21.42,305,53,44,21.42,305,5.01
26-01-2025,Amaravathi,90,4047,51.19,987,876,817,54.1,1134,24.39
26-01-2025,Bhavanisagar,105,32800,70.29,12028,3053,3197,73.92,13638,36.67
26-01-2025,Manimuthar,118,5511,88.13,2656,522,558,87.27,2592,48.19
26-01-2025,Mettur,120,93470,111.61,77981,575,310,109.56,74444,83.43
26-01-2025,Papanasam,143,5500,98.13,2145,625,466,98.17,2148,39
26-01-2025,Vaigai,71,6091,21.42,305,55,58,21.63,312,5.01
27-01-2025,Amaravathi,90,4047,51.42,999,155,82,52.6,1057,24.68
27-01-2025,Bhavanisagar,105,32800,69.23,11578,308,178,67.56,10891,35.3
27-01-2025,Manimuthar,118,5511,87.86,2637,1865,1248,85.71,2478,47.85
27-01-2025,Mettur,120,93470,110.74,76460,129,127,116.46,86729,81.8
27-01-2025,Papanasam,143,5500,96.94,2081,1853,1837,100.33,2268,37.84
27-01-2025,Vaigai,71,6091,21.42,305,1854,1397,22.42,341,5.01
28-01-2025,Amaravathi,90,4047,52.25,1039,1248,1338,52.32,1043,25.67
28-01-2025,Bhavanisagar,105,32800,68.66,11340,10,7,64.75,9795,34.57
28-01-2025,Manimuthar,118,5511,88.89,2714,1697,1658,88.2,2662,49.25
28-01-2025,Mettur,120,93470,108.98,73458,87,69,112.73,79948,78.59
28-01-2025,Papanasam,143,5500,99.39,2215,140,80,104.53,2512,40.27
28-01-2025,Vaigai,71,6091,21.42,305,744,699,21.59,311,5.01
29-01-2025,Amaravathi,90,4047,52.24,1039,2696,2913,54.36,1147,25.67
29-01-2025,Bhavanisagar,105,32800,69.31,11612,863,606,69.09,11519,35.4
29-01-2025,Manimuthar,118,5511,88.07,2652,537,330,92.78,3021,48.12
29-01-2025,Mettur,120,93470,112.17,78964,1350,715,106.19,68847,84.48
29-01-2025,Papanasam,143,5500,99.21,2205,1882,1564,103.53,2453,40.09
29-01-2025,Vaigai,71,6091,21.42,305,348,204,21.69,314,5.01
30-01-2025,Amaravathi,90,4047,51.36,996,873,673,53.62,1109,24.61
30-01-2025,Bhavanisagar,105,32800,69.64,11749,1192,906,72.23,12875,35.82
30-01-2025,Manimuthar,118,5511,86.82,2559,4922,2657,90.3,2823,46.43
30-01-2025,Mettur,120,93470,109.42,74205,290,193,113.3,80961,79.39
30-01-2025,Papanasam,143,5500,101.14,2314,290,174,104.22,2494,42.07
30-01-2025,Vaigai,71,6091,21.42,305,553,447,22.24,334,5.01
31-01-2025,Amaravathi,90,4047,51.62,1008,115,75,53.15,1085,24.91
31-01-2025,Bhavanisagar,105,32800,69.03,11493,2596,1484,69.29,11603,35.04
31-01-2025,Manimuthar,118,5511,87.07,2577,483,362,90.44,2834,46.76
31-01-2025,Mettur,120,93470,110.71,76413,2913,2164,115.92,85723,81.75
31-01-2025,Papanasam,143,5500,100.13,2256,465,270,97.87,2131,41.02
31-01-2025,Vaigai,71,6091,21.42,305,87,61,22.23,334,5.01
01-02-2025,Amaravathi,90,4047,48.17,848,440,384,46.13,761,20.95
01-02-2025,Bhavanisagar,105,32800,64.78,9808,160,157,67.45,10848,29.9
01-02-2025,Manimuthar,118,5511,81.51,2186,2733,2512,83.95,2353,39.67
01-02-2025,Mettur,120,93470,103.55,64648,230,203,109.26,73937,69.16
01-02-2025,Papanasam,143,5500,92.8,1866,1077,881,97.81,2128,33.93
01-02-2025,Vaigai,71,6091,21.42,305,1679,1336,21.42,305,5.01
02-02-2025,Amaravathi,90,4047,47.89,836,1773,1362,50.2,941,20.66
02-02-2025,Bhavanisagar,105,32800,64.32,9634,2211,1457,67.33,10801,29.37
02-02-2025,Manimuthar,118,5511,80.91,2146,1275,683,77.95,1954,38.94
02-02-2025,Mettur,120,93470,100.57,60102,832,594,102.33,62767,64.3
02-02-2025,Papanasam,143,5500,92.18,1835,2101,1695,96.52,2058,33.36
02-02-2025,Vaigai,71,6091,21.42,305,3379,3609,21.42,305,5.01
03-02-2025,Amaravathi,90,4047,47,797,137,68,47.18,805,19.69
03-02-2025,Bhavanisagar,105,32800,64.48,9694,46,24,66.15,10335,29.55
03-02-2025,Manimuthar,118,5511,78.74,2005,476,461,73.94,1713,36.38
03-02-2025,Mettur,120,93470,98.77,57447,793,693,93.48,50067,61.46
03-02-2025,Papanasam,143,5500,90.21,1738,238,213,90.22,1739,31.6
03-02-2025,Vaigai,71,6091,21.42,305,27,13,21.42,305,5.01
04-02-2025,Amaravathi,90,4047,48.19,849,102,74,48.71,872,20.98
04-02-2025,Bhavanisagar,105,32800,61.92,8760,529,345,59.55,7947,26.71
04-02-2025,Manimuthar,118,5511,81.64,2194,972,486,77.18,1907,39.81
04-02-2025,Mettur,120,93470,104.29,65820,1032,665,106.92,70044,70.42
04-02-2025,Papanasam,143,5500,91.58,1805,968,882,86.09,1547,32.82
04-02-2025,Vaigai,71,6091,21.42,305,2547,2605,21.45,306,5.01
05-02-2025,Amaravathi,90,4047,47.76,830,1341,1432,45.39,731,20.51
05-02-2025,Bhavanisagar,105,32800,63.46,9313,596,424,62.07,8812,28.39
05-02-2025,Manimuthar,118,5511,83.31,2308,140,116,85.07,2432,41.88
05-02-2025,Mettur,120,93470,104.78,66584,723,587,100.13,59450,71.24
05-02-2025,Papanasam,143,5500,92.4,1846,190,167,92.97,1875,33.56
05-02-2025,Vaigai,71,6091,21.42,305,218,112,22.06,328,5.01
06-02-2025,Amaravathi,90,4047,47.96,839,152,163,45.18,723,20.73
06-02-2025,Bhavanisagar,105,32800,62.66,9022,2989,2645,58.91,7732,27.51
06-02-2025,Manimuthar,118,5511,81.44,2181,234,188,85.32,2450,39.58
06-02-2025,Mettur,120,93470,104.82,66660,1343,890,104.78,66594,71.32
06-02-2025,Papanasam,143,5500,91.33,1793,793,540,92.85,1868,32.6
06-02-2025,Vaigai,71,6091,21.42,305,141,144,21.79,318,5.01
07-02-2025,Amaravathi,90,4047,48.09,845,2511,1733,48.97,884,20.88
07-02-2025,Bhavanisagar,105,32800,64.95,9871,322,179,66.92,10636,30.09
07-02-2025,Manimuthar,118,5511,80.21,2099,889,760,75.45,1801,38.09
07-02-2025,Mettur,120,93470,102.82,63523,893,475,105.82,68262,67.96
07-02-2025,Papanasam,143,5500,92.63,1857,193,175,97.31,2101,33.76
07-02-2025,Vaigai,71,6091,21.42,305,889,925,21.97,325,5.01
08-02-2025,Amaravathi,90,4047,48.96,883,75,48,50.53,956,21.82
08-02-2025,Bhavanisagar,105,32800,63.72,9411,838,705,60.16,8150,28.69
08-02-2025,Manimuthar,118,5511,81.9,2212,85,50,78.2,1970,40.14
08-02-2025,Mettur,120,93470,103.3,64269,343,171,103.44,64484,68.76
08-02-2025,Papanasam,143,5500,94.09,1931,214,139,89.99,1728,35.11
08-02-2025,Vaigai,71,6091,21.42,305,385,328,21.42,305,5.01
09-02-2025,Amaravathi,90,4047,48.99,885,503,514,48.69,871,21.87
09-02-2025,Bhavanisagar,105,32800,64.26,9611,209,167,64.61,9741,29.3
09-02-2025,Manimuthar,118,5511,81.43,2180,418,432,82.51,2253,39.56
09-02-2025,Mettur,120,93470,103.44,64482,1645,826,100.22,59584,68.99
09-02-2025,Papanasam,143,5500,91.43,1798,58,59,92.06,1829,32.69
09-02-2025,Vaigai,71,6091,21.42,305,866,610,21.42,305,5.01
10-02-2025,Amaravathi,90,4047,48.43,860,3487,3751,47.42,816,21.25
10-02-2025,Bhavanisagar,105,32800,62.89,9106,300,320,65.4,10042,27.76
10-02-2025,Manimuthar,118,5511,79.62,2061,1879,1533,75.55,1808,37.4
10-02-2025,Mettur,120,93470,104.25,65745,1215,838,99.07,57893,70.34
10-02-2025,Papanasam,143,5500,94.54,1955,361,255,92.12,1832,35.55
10-02-2025,Vaigai,71,6091,21.42,305,452,478,21.74,316,5.01
11-02-2025,Amaravathi,90,4047,48.8,876,67,67,46.84,791,21.65
11-02-2025,Bhavanisagar,105,32800,63.52,9337,100,79,60.85,8387,28.47
11-02-2025,Manimuthar,118,5511,83.53,2323,194,107,81.79,2204,42.15
11-02-2025,Mettur,120,93470,101.71,61822,1664,1144,105.15,67180,66.14
11-02-2025,Papanasam,143,5500,89.28,1694,714,688,91.12,1783,30.8
11-02-2025,Vaigai,71,6091,21.42,305,317,268,21.54,309,5.01
12-02-2025,Amaravathi,90,4047,47.41,815,66,48,47.84,834,20.14
12-02-2025,Bhavanisagar,105,32800,64.12,9560,3445,2050,64.03,9524,29.15
12-02-2025,Manimuthar,118,5511,81.65,2195,443,302,77.95,1954,39.83
12-02-2025,Mettur,120,93470,102.61,63198,2001,1521,107.48,70970,67.61
12-02-2025,Papanasam,143,5500,91.51,1802,313,255,95.14,1986,32.76
12-02-2025,Vaigai,71,6091,21.42,305,608,565,21.42,305,5.01
13-02-2025,Amaravathi,90,4047,47.85,834,1244,1043,47.55,821,20.61
13-02-2025,Bhavanisagar,105,32800,65.32,10010,124,94,63.51,9334,30.52
13-02-2025,Manimuthar,118,5511,82.91,2280,438,385,83.27,2305,41.37
13-02-2025,Mettur,120,93470,104.63,66360,84,76,104.56,66236,71
13-02-2025,Papanasam,143,5500,95.26,1992,213,201,96.91,2080,36.22
13-02-2025,Vaigai,71,6091,21.42,305,1373,1233,21.88,321,5.01
14-02-2025,Amaravathi,90,4047,48.32,855,333,266,47.37,813,21.13
14-02-2025,Bhavanisagar,105,32800,62.51,8968,1968,1031,65.5,10082,27.34
14-02-2025,Manimuthar,118,5511,80.35,2109,716,464,80.56,2122,38.27
14-02-2025,Mettur,120,93470,103.82,65069,441,387,106.31,69049,69.61
14-02-2025,Papanasam,143,5500,93.53,1903,2310,1389,96.29,2046,34.6
14-02-2025,Vaigai,71,6091,21.42,305,591,532,21.42,305,5.01
15-02-2025,Amaravathi,90,4047,48.6,867,1884,1556,47.03,799,21.42
